id,mode,type,domain,query,product,session,success,steps,correct,latency_ms,confidence,confidence_raw,confidence_cal,cost_retrieval_calls,cost_rule_checks,cost_tokens_in,cost_tokens_out,n_steps,answer,expected_contains,cost_usd_running,model,temperature,max_context_chars,max_output_tokens,harness_commit
battery.kb.logic.00739,LOGIC_LM,logic,battery,Is LiCell-085 a Thing?,,s1,1,"[{""source"": ""LOGIC_LM"", ""text"": ""Kind: RULE  \nAnswer: yes"", ""request_id"": ""req_dd81b1d4be1a4090850e44cbefc2c246"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,740,7,1,yes,Thing,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.00740,LOGIC_LM,logic,battery,Is LiCell-015 a Battery?,,s1,1,"[{""source"": ""LOGIC_LM"", ""text"": ""Kind: RULE  \nAnswer: yes"", ""request_id"": ""req_3a711ee3ce98478d9f6a61e2f53d2ca1"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,757,7,1,yes,Battery,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.00741,LOGIC_LM,logic,battery,Is LiCell-018 a Battery?,,s1,1,"[{""source"": ""LOGIC_LM"", ""text"": ""Kind: RULE  \nAnswer: yes"", ""request_id"": ""req_a473a41b71cc41e38800c103dc940d3d"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,759,7,1,yes,Battery,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.00742,LOGIC_LM,logic,battery,Is LiCell-063 a Battery?,,s1,1,"[{""source"": ""LOGIC_LM"", ""text"": ""Kind: RULE  \nAnswer: yes"", ""request_id"": ""req_0df39832f5ac4f31b31db2d0a46f64e4"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,759,7,1,yes,Battery,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.00743,LOGIC_LM,logic,battery,Is LiCell-132 a Thing?,,s1,1,"[{""source"": ""LOGIC_LM"", ""text"": ""Kind: RULE  \nAnswer: yes"", ""request_id"": ""req_a9e751168a8343c8b939c3cf78275d16"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,743,7,1,yes,Thing,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.00744,LOGIC_LM,logic,battery,Is LiCell-078 a Product?,,s1,1,"[{""source"": ""LOGIC_LM"", ""text"": ""Kind: RULE  \nAnswer: yes"", ""request_id"": ""req_fae35de8322e413496577f6caf7c3053"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,742,7,1,yes,Product,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.00745,LOGIC_LM,logic,battery,Is LiCell-096 a Product?,,s1,1,"[{""source"": ""LOGIC_LM"", ""text"": ""Kind: RULE  \nAnswer: yes"", ""request_id"": ""req_2f26be90f52241669b9a59e726819303"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,738,7,1,yes,Product,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.00746,LOGIC_LM,logic,battery,Is LiCell-108 a Battery?,,s1,1,"[{""source"": ""LOGIC_LM"", ""text"": ""Kind: RULE  \nAnswer: yes"", ""request_id"": ""req_eb99e410d9054a23a8476ab57cdcbe0f"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,757,7,1,yes,Battery,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.00747,LOGIC_LM,logic,battery,Is LiCell-061 a Thing?,,s1,1,"[{""source"": ""LOGIC_LM"", ""text"": ""Kind: RULE  \nAnswer: yes"", ""request_id"": ""req_dfa8f3b03498416e9aacb9e4a5654c04"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,742,7,1,yes,Thing,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.00748,LOGIC_LM,logic,battery,Is normalizedString a Datatype?,,s1,0,"[{""source"": ""LOGIC_LM"", ""text"": ""Kind: RULE  \nAnswer: no"", ""request_id"": ""req_1641302232064387b626db89cf578600"", ""execution_api"": ""live""}]",0,,0.45,0.45,0.45,1,0,498,7,1,no,Datatype,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.00749,LOGIC_LM,logic,battery,Is LiCell-051 a Rechargeable Battery?,,s1,1,"[{""source"": ""LOGIC_LM"", ""text"": ""Kind: RULE  \nAnswer: yes"", ""request_id"": ""req_4a371d1c780645e18dc455d18bbc0ba5"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,759,7,1,yes,Rechargeable Battery,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.00750,LOGIC_LM,logic,battery,Is LiCell-047 a Product?,,s1,1,"[{""source"": ""LOGIC_LM"", ""text"": ""Kind: RULE  \nAnswer: yes"", ""request_id"": ""req_a1f4e0847c31425bb64704a5ec5bf38f"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,744,7,1,yes,Product,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.00751,LOGIC_LM,logic,battery,Is LiCell-142 a Battery?,,s1,1,"[{""source"": ""LOGIC_LM"", ""text"": ""Kind: RULE  \nAnswer: yes"", ""request_id"": ""req_dd7454899ac0411480c723c90fddf065"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,759,7,1,yes,Battery,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.00752,LOGIC_LM,logic,battery,Is LiCell-001 a Product?,,s1,1,"[{""source"": ""LOGIC_LM"", ""text"": ""Kind: RULE  \nAnswer: yes"", ""request_id"": ""req_48175e4b5dba4c17813e525a1a0a771a"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,742,7,1,yes,Product,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.00753,LOGIC_LM,logic,battery,Is LiCell-072 a Product?,,s1,1,"[{""source"": ""LOGIC_LM"", ""text"": ""Kind: RULE  \nAnswer: yes"", ""request_id"": ""req_b27313c20d244431919788aa6a6afd21"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,746,7,1,yes,Product,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.00754,LOGIC_LM,logic,battery,Is LiCell-024 a Battery?,,s1,1,"[{""source"": ""LOGIC_LM"", ""text"": ""Kind: RULE  \nAnswer: yes"", ""request_id"": ""req_d0eea98d42ad48a0a9258df495728bea"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,763,7,1,yes,Battery,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.00756,LOGIC_LM,logic,battery,Is LiCell-107 a Product?,,s1,1,"[{""source"": ""LOGIC_LM"", ""text"": ""Kind: RULE  \nAnswer: yes"", ""request_id"": ""req_8665d0137ab743938a96595a64ac7b98"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,740,7,1,yes,Product,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.00757,LOGIC_LM,logic,battery,Is LiCell-039 a Product?,,s1,1,"[{""source"": ""LOGIC_LM"", ""text"": ""Kind: RULE  \nAnswer: yes"", ""request_id"": ""req_0e8fc18f00ea48a889f71a83785df312"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,742,7,1,yes,Product,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.00758,LOGIC_LM,logic,battery,Is LiCell-088 a Battery?,,s1,1,"[{""source"": ""LOGIC_LM"", ""text"": ""Kind: RULE  \nAnswer: yes"", ""request_id"": ""req_d0cd1d0319e74a8c9a820ee51233d426"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,761,7,1,yes,Battery,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.00759,LOGIC_LM,logic,battery,Is LiCell-118 a Rechargeable Battery?,,s1,1,"[{""source"": ""LOGIC_LM"", ""text"": ""Kind: RULE  \nAnswer: yes"", ""request_id"": ""req_c74ebcabe49c45fbba853bc271aa9755"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,762,7,1,yes,Rechargeable Battery,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.00760,LOGIC_LM,logic,battery,Is LiCell-149 a Rechargeable Battery?,,s1,1,"[{""source"": ""LOGIC_LM"", ""text"": ""Kind: RULE  \nAnswer: yes"", ""request_id"": ""req_f1dad43c86794f348bd857bbf25e1dac"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,757,7,1,yes,Rechargeable Battery,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.00761,LOGIC_LM,logic,battery,Is LiCell-120 a Product?,,s1,1,"[{""source"": ""LOGIC_LM"", ""text"": ""Kind: RULE  \nAnswer: yes"", ""request_id"": ""req_df9cfbddfd2746dc84c705bb10117bf1"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,740,7,1,yes,Product,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.00762,LOGIC_LM,logic,battery,Is LiCell-114 a Thing?,,s1,1,"[{""source"": ""LOGIC_LM"", ""text"": ""Kind: RULE  \nAnswer: yes"", ""request_id"": ""req_99b0d1ed193e4f5f983231229ac98e23"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,740,7,1,yes,Thing,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.00763,LOGIC_LM,logic,battery,Is LiCell-109 a Battery?,,s1,1,"[{""source"": ""LOGIC_LM"", ""text"": ""Kind: RULE  \nAnswer: yes"", ""request_id"": ""req_fe148d2d334f4b6688b8c7e407c6a56e"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,761,7,1,yes,Battery,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.00764,LOGIC_LM,logic,battery,Is LiCell-033 a Rechargeable Battery?,,s1,1,"[{""source"": ""LOGIC_LM"", ""text"": ""Kind: RULE  \nAnswer: yes"", ""request_id"": ""req_6c326257b3264fd2bb1383e279346cc6"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,759,7,1,yes,Rechargeable Battery,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.00765,LOGIC_LM,logic,battery,Is LiCell-108 a Rechargeable Battery?,,s1,1,"[{""source"": ""LOGIC_LM"", ""text"": ""Kind: RULE  \nAnswer: yes"", ""request_id"": ""req_ec97b92f0de744c8b5294ab11795606a"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,759,7,1,yes,Rechargeable Battery,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.00766,LOGIC_LM,logic,battery,Is LiCell-136 a Thing?,,s1,1,"[{""source"": ""LOGIC_LM"", ""text"": ""Kind: RULE  \nAnswer: yes"", ""request_id"": ""req_8b605393cce44d9685bf86a0cf338834"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,742,7,1,yes,Thing,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.00767,LOGIC_LM,logic,battery,Is LiCell-143 a Battery?,,s1,1,"[{""source"": ""LOGIC_LM"", ""text"": ""Kind: RULE  \nAnswer: yes"", ""request_id"": ""req_1f1be5ad23ec4915b9fd460a37042acd"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,762,7,1,yes,Battery,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.00768,LOGIC_LM,logic,battery,Is LiCell-005 a Rechargeable Battery?,,s1,1,"[{""source"": ""LOGIC_LM"", ""text"": ""Kind: RULE  \nAnswer: yes"", ""request_id"": ""req_7aeb2fb74ea443409d26c5334820aa2a"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,764,7,1,yes,Rechargeable Battery,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.00769,LOGIC_LM,logic,battery,Is LiCell-103 a Product?,,s1,1,"[{""source"": ""LOGIC_LM"", ""text"": ""Kind: RULE  \nAnswer: yes"", ""request_id"": ""req_97d01aeb28f54282a148887354f1cb4b"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,743,7,1,yes,Product,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.00770,LOGIC_LM,logic,battery,Is deprecated a AnnotationProperty?,,s1,0,"[{""source"": ""LOGIC_LM"", ""text"": ""Kind: RULE  \nAnswer: no"", ""request_id"": ""req_b32d3efb444d45febc3af33b8d858f64"", ""execution_api"": ""live""}]",0,,0.45,0.45,0.45,1,0,497,7,1,no,AnnotationProperty,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.00771,LOGIC_LM,logic,battery,Is LiCell-056 a Product?,,s1,1,"[{""source"": ""LOGIC_LM"", ""text"": ""Kind: RULE  \nAnswer: yes"", ""request_id"": ""req_8accd93cffe4404598f008144f097b07"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,740,7,1,yes,Product,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.00772,LOGIC_LM,logic,battery,Is LiCell-049 a Product?,,s1,1,"[{""source"": ""LOGIC_LM"", ""text"": ""Kind: RULE  \nAnswer: yes"", ""request_id"": ""req_9294f4d7507841438652b61703b3e75e"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,743,7,1,yes,Product,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.00773,LOGIC_LM,logic,battery,Is LiCell-004 a Product?,,s1,1,"[{""source"": ""LOGIC_LM"", ""text"": ""Kind: RULE  \nAnswer: yes"", ""request_id"": ""req_731ade4d79e242578314e7ba5b07fc9d"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,746,7,1,yes,Product,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.00774,LOGIC_LM,logic,battery,Is LiCell-076 a Battery?,,s1,1,"[{""source"": ""LOGIC_LM"", ""text"": ""Kind: RULE  \nAnswer: yes"", ""request_id"": ""req_acc3bfa3b23e4c68816d886e8c6bd850"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,755,7,1,yes,Battery,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.00775,LOGIC_LM,logic,battery,Is LiCell-032 a Rechargeable Battery?,,s1,1,"[{""source"": ""LOGIC_LM"", ""text"": ""Kind: RULE  \nAnswer: yes"", ""request_id"": ""req_3ca4bad95ed044679f6be0aa369a63e9"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,762,7,1,yes,Rechargeable Battery,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.00776,LOGIC_LM,logic,battery,Is LiCell-137 a Battery?,,s1,1,"[{""source"": ""LOGIC_LM"", ""text"": ""Kind: RULE  \nAnswer: yes"", ""request_id"": ""req_f24bf0e39b0640478cc0be3b7ceab32d"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,757,7,1,yes,Battery,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.00777,LOGIC_LM,logic,battery,Is LiCell-062 a Rechargeable Battery?,,s1,1,"[{""source"": ""LOGIC_LM"", ""text"": ""Kind: RULE  \nAnswer: yes"", ""request_id"": ""req_67571bb6cc894f7cab2aba59c4020a68"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,761,7,1,yes,Rechargeable Battery,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.00778,LOGIC_LM,logic,battery,Is seeAlso a AnnotationProperty?,,s1,0,"[{""source"": ""LOGIC_LM"", ""text"": ""Kind: RULE  \nAnswer: no"", ""request_id"": ""req_3b9a19d265974eda8c555c9ca7cbc687"", ""execution_api"": ""live""}]",0,,0.45,0.45,0.45,1,0,498,7,1,no,AnnotationProperty,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.00779,LOGIC_LM,logic,battery,Is LiCell-102 a Thing?,,s1,1,"[{""source"": ""LOGIC_LM"", ""text"": ""Kind: RULE  \nAnswer: yes"", ""request_id"": ""req_623fa9c73d7d441887f9cc7ce497bab1"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,743,7,1,yes,Thing,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.00780,LOGIC_LM,logic,battery,Is LiCell-002 a Thing?,,s1,1,"[{""source"": ""LOGIC_LM"", ""text"": ""Kind: RULE  \nAnswer: yes"", ""request_id"": ""req_3156dcd3204c48f09fd06e426763a314"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,745,7,1,yes,Thing,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
