id,mode,type,domain,query,product,session,success,steps,correct,latency_ms,confidence,confidence_raw,confidence_cal,cost_retrieval_calls,cost_rule_checks,cost_tokens_in,cost_tokens_out,n_steps,answer,expected_contains,cost_usd_running,model,temperature,max_context_chars,max_output_tokens,harness_commit
battery.kb.logic.00733,ADAPTIVERAG,logic,battery,Is LiCell-147 a Thing?,,s1,1,"[{""source"": ""SYM"", ""proved"": null, ""refuted"": null, ""sym_trace"": {""product"": ""LiCell-147"", ""asserted"": [], ""inferred"": [[""LiCell-147"", ""rdf:type"", ""Thing""]], ""rules_fired"": [""class_membership""]}, ""evidence"": [[""LiCell-147"", ""rdf:type"", ""Thing""]]}]",1,36,0.5,0.5,0.5,1,0,0,0,1,Yes. LiCell-147 is a Thing.,Thing,0.0000,,,,,
battery.kb.logic.00734,ADAPTIVERAG,logic,battery,Is LiCell-136 a Rechargeable Battery?,,s1,1,"[{""source"": ""SYM"", ""proved"": null, ""refuted"": null, ""sym_trace"": {""product"": ""LiCell-136"", ""asserted"": [], ""inferred"": [[""LiCell-136"", ""rdf:type"", ""Rechargeable Battery""]], ""rules_fired"": [""class_membership""]}, ""evidence"": [[""LiCell-136"", ""rdf:type"", ""Rechargeable Battery""]]}]",1,35,0.5,0.5,0.5,1,0,0,0,1,Yes. LiCell-136 is a Rechargeable Battery.,Rechargeable Battery,0.0000,,,,,
battery.kb.logic.00735,ADAPTIVERAG,logic,battery,Is LiCell-056 a Thing?,,s1,1,"[{""source"": ""SYM"", ""proved"": null, ""refuted"": null, ""sym_trace"": {""product"": ""LiCell-056"", ""asserted"": [], ""inferred"": [[""LiCell-056"", ""rdf:type"", ""Thing""]], ""rules_fired"": [""class_membership""]}, ""evidence"": [[""LiCell-056"", ""rdf:type"", ""Thing""]]}]",1,36,0.5,0.5,0.5,1,0,0,0,1,Yes. LiCell-056 is a Thing.,Thing,0.0000,,,,,
battery.kb.logic.00736,ADAPTIVERAG,logic,battery,Is LiCell-036 a Battery?,,s1,1,"[{""source"": ""SYM"", ""proved"": null, ""refuted"": null, ""sym_trace"": {""product"": ""LiCell-036"", ""asserted"": [], ""inferred"": [[""LiCell-036"", ""rdf:type"", ""Battery""]], ""rules_fired"": [""class_membership""]}, ""evidence"": [[""LiCell-036"", ""rdf:type"", ""Battery""]]}]",1,33,0.5,0.5,0.5,1,0,0,0,1,Yes. LiCell-036 is a Battery.,Battery,0.0000,,,,,
battery.kb.logic.00737,ADAPTIVERAG,logic,battery,Is LiCell-036 a Thing?,,s1,1,"[{""source"": ""SYM"", ""proved"": null, ""refuted"": null, ""sym_trace"": {""product"": ""LiCell-036"", ""asserted"": [], ""inferred"": [[""LiCell-036"", ""rdf:type"", ""Thing""]], ""rules_fired"": [""class_membership""]}, ""evidence"": [[""LiCell-036"", ""rdf:type"", ""Thing""]]}]",1,33,0.5,0.5,0.5,1,0,0,0,1,Yes. LiCell-036 is a Thing.,Thing,0.0000,,,,,
battery.kb.logic.00738,ADAPTIVERAG,logic,battery,Is LiCell-101 a Thing?,,s1,1,"[{""source"": ""SYM"", ""proved"": null, ""refuted"": null, ""sym_trace"": {""product"": ""LiCell-101"", ""asserted"": [], ""inferred"": [[""LiCell-101"", ""rdf:type"", ""Thing""]], ""rules_fired"": [""class_membership""]}, ""evidence"": [[""LiCell-101"", ""rdf:type"", ""Thing""]]}]",1,33,0.5,0.5,0.5,1,0,0,0,1,Yes. LiCell-101 is a Thing.,Thing,0.0000,,,,,
battery.kb.logic.00739,ADAPTIVERAG,logic,battery,Is LiCell-085 a Thing?,,s1,1,"[{""source"": ""SYM"", ""proved"": null, ""refuted"": null, ""sym_trace"": {""product"": ""LiCell-085"", ""asserted"": [], ""inferred"": [[""LiCell-085"", ""rdf:type"", ""Thing""]], ""rules_fired"": [""class_membership""]}, ""evidence"": [[""LiCell-085"", ""rdf:type"", ""Thing""]]}]",1,33,0.5,0.5,0.5,1,0,0,0,1,Yes. LiCell-085 is a Thing.,Thing,0.0000,,,,,
battery.kb.logic.00740,ADAPTIVERAG,logic,battery,Is LiCell-015 a Battery?,,s1,1,"[{""source"": ""SYM"", ""proved"": null, ""refuted"": null, ""sym_trace"": {""product"": ""LiCell-015"", ""asserted"": [], ""inferred"": [[""LiCell-015"", ""rdf:type"", ""Battery""]], ""rules_fired"": [""class_membership""]}, ""evidence"": [[""LiCell-015"", ""rdf:type"", ""Battery""]]}]",1,33,0.5,0.5,0.5,1,0,0,0,1,Yes. LiCell-015 is a Battery.,Battery,0.0000,,,,,
battery.kb.logic.00741,ADAPTIVERAG,logic,battery,Is LiCell-018 a Battery?,,s1,1,"[{""source"": ""SYM"", ""proved"": null, ""refuted"": null, ""sym_trace"": {""product"": ""LiCell-018"", ""asserted"": [], ""inferred"": [[""LiCell-018"", ""rdf:type"", ""Battery""]], ""rules_fired"": [""class_membership""]}, ""evidence"": [[""LiCell-018"", ""rdf:type"", ""Battery""]]}]",1,34,0.5,0.5,0.5,1,0,0,0,1,Yes. LiCell-018 is a Battery.,Battery,0.0000,,,,,
battery.kb.logic.00742,ADAPTIVERAG,logic,battery,Is LiCell-063 a Battery?,,s1,1,"[{""source"": ""SYM"", ""proved"": null, ""refuted"": null, ""sym_trace"": {""product"": ""LiCell-063"", ""asserted"": [], ""inferred"": [[""LiCell-063"", ""rdf:type"", ""Battery""]], ""rules_fired"": [""class_membership""]}, ""evidence"": [[""LiCell-063"", ""rdf:type"", ""Battery""]]}]",1,33,0.5,0.5,0.5,1,0,0,0,1,Yes. LiCell-063 is a Battery.,Battery,0.0000,,,,,
battery.kb.logic.00743,ADAPTIVERAG,logic,battery,Is LiCell-132 a Thing?,,s1,1,"[{""source"": ""SYM"", ""proved"": null, ""refuted"": null, ""sym_trace"": {""product"": ""LiCell-132"", ""asserted"": [], ""inferred"": [[""LiCell-132"", ""rdf:type"", ""Thing""]], ""rules_fired"": [""class_membership""]}, ""evidence"": [[""LiCell-132"", ""rdf:type"", ""Thing""]]}]",1,33,0.5,0.5,0.5,1,0,0,0,1,Yes. LiCell-132 is a Thing.,Thing,0.0000,,,,,
battery.kb.logic.00744,ADAPTIVERAG,logic,battery,Is LiCell-078 a Product?,,s1,1,"[{""source"": ""SYM"", ""proved"": null, ""refuted"": null, ""sym_trace"": {""product"": ""LiCell-078"", ""asserted"": [], ""inferred"": [[""LiCell-078"", ""rdf:type"", ""Product""]], ""rules_fired"": [""class_membership""]}, ""evidence"": [[""LiCell-078"", ""rdf:type"", ""Product""]]}]",1,34,0.5,0.5,0.5,1,0,0,0,1,Yes. LiCell-078 is a Product.,Product,0.0000,,,,,
battery.kb.logic.00745,ADAPTIVERAG,logic,battery,Is LiCell-096 a Product?,,s1,1,"[{""source"": ""SYM"", ""proved"": null, ""refuted"": null, ""sym_trace"": {""product"": ""LiCell-096"", ""asserted"": [], ""inferred"": [[""LiCell-096"", ""rdf:type"", ""Product""]], ""rules_fired"": [""class_membership""]}, ""evidence"": [[""LiCell-096"", ""rdf:type"", ""Product""]]}]",1,33,0.5,0.5,0.5,1,0,0,0,1,Yes. LiCell-096 is a Product.,Product,0.0000,,,,,
battery.kb.logic.00746,ADAPTIVERAG,logic,battery,Is LiCell-108 a Battery?,,s1,1,"[{""source"": ""SYM"", ""proved"": null, ""refuted"": null, ""sym_trace"": {""product"": ""LiCell-108"", ""asserted"": [], ""inferred"": [[""LiCell-108"", ""rdf:type"", ""Battery""]], ""rules_fired"": [""class_membership""]}, ""evidence"": [[""LiCell-108"", ""rdf:type"", ""Battery""]]}]",1,33,0.5,0.5,0.5,1,0,0,0,1,Yes. LiCell-108 is a Battery.,Battery,0.0000,,,,,
battery.kb.logic.00747,ADAPTIVERAG,logic,battery,Is LiCell-061 a Thing?,,s1,1,"[{""source"": ""SYM"", ""proved"": null, ""refuted"": null, ""sym_trace"": {""product"": ""LiCell-061"", ""asserted"": [], ""inferred"": [[""LiCell-061"", ""rdf:type"", ""Thing""]], ""rules_fired"": [""class_membership""]}, ""evidence"": [[""LiCell-061"", ""rdf:type"", ""Thing""]]}]",1,34,0.5,0.5,0.5,1,0,0,0,1,Yes. LiCell-061 is a Thing.,Thing,0.0000,,,,,
battery.kb.logic.00748,ADAPTIVERAG,logic,battery,Is normalizedString a Datatype?,,s1,1,"[{""source"": ""SYM"", ""proved"": null, ""refuted"": null, ""sym_trace"": {""product"": ""normalizedString"", ""asserted"": [], ""inferred"": [[""normalizedString"", ""rdf:type"", ""Datatype""]], ""rules_fired"": [""class_membership""]}, ""evidence"": [[""normalizedString"", ""rdf:type"", ""Datatype""]]}]",1,35,0.5,0.5,0.5,1,0,0,0,1,Yes. normalizedString is a Datatype.,Datatype,0.0000,,,,,
battery.kb.logic.00749,ADAPTIVERAG,logic,battery,Is LiCell-051 a Rechargeable Battery?,,s1,1,"[{""source"": ""SYM"", ""proved"": null, ""refuted"": null, ""sym_trace"": {""product"": ""LiCell-051"", ""asserted"": [], ""inferred"": [[""LiCell-051"", ""rdf:type"", ""Rechargeable Battery""]], ""rules_fired"": [""class_membership""]}, ""evidence"": [[""LiCell-051"", ""rdf:type"", ""Rechargeable Battery""]]}]",1,35,0.5,0.5,0.5,1,0,0,0,1,Yes. LiCell-051 is a Rechargeable Battery.,Rechargeable Battery,0.0000,,,,,
battery.kb.logic.00750,ADAPTIVERAG,logic,battery,Is LiCell-047 a Product?,,s1,1,"[{""source"": ""SYM"", ""proved"": null, ""refuted"": null, ""sym_trace"": {""product"": ""LiCell-047"", ""asserted"": [], ""inferred"": [[""LiCell-047"", ""rdf:type"", ""Product""]], ""rules_fired"": [""class_membership""]}, ""evidence"": [[""LiCell-047"", ""rdf:type"", ""Product""]]}]",1,35,0.5,0.5,0.5,1,0,0,0,1,Yes. LiCell-047 is a Product.,Product,0.0000,,,,,
battery.kb.logic.00751,ADAPTIVERAG,logic,battery,Is LiCell-142 a Battery?,,s1,1,"[{""source"": ""SYM"", ""proved"": null, ""refuted"": null, ""sym_trace"": {""product"": ""LiCell-142"", ""asserted"": [], ""inferred"": [[""LiCell-142"", ""rdf:type"", ""Battery""]], ""rules_fired"": [""class_membership""]}, ""evidence"": [[""LiCell-142"", ""rdf:type"", ""Battery""]]}]",1,33,0.5,0.5,0.5,1,0,0,0,1,Yes. LiCell-142 is a Battery.,Battery,0.0000,,,,,
battery.kb.logic.00752,ADAPTIVERAG,logic,battery,Is LiCell-001 a Product?,,s1,1,"[{""source"": ""SYM"", ""proved"": null, ""refuted"": null, ""sym_trace"": {""product"": ""LiCell-001"", ""asserted"": [], ""inferred"": [[""LiCell-001"", ""rdf:type"", ""Product""]], ""rules_fired"": [""class_membership""]}, ""evidence"": [[""LiCell-001"", ""rdf:type"", ""Product""]]}]",1,33,0.5,0.5,0.5,1,0,0,0,1,Yes. LiCell-001 is a Product.,Product,0.0000,,,,,
battery.kb.logic.00753,ADAPTIVERAG,logic,battery,Is LiCell-072 a Product?,,s1,1,"[{""source"": ""SYM"", ""proved"": null, ""refuted"": null, ""sym_trace"": {""product"": ""LiCell-072"", ""asserted"": [], ""inferred"": [[""LiCell-072"", ""rdf:type"", ""Product""]], ""rules_fired"": [""class_membership""]}, ""evidence"": [[""LiCell-072"", ""rdf:type"", ""Product""]]}]",1,33,0.5,0.5,0.5,1,0,0,0,1,Yes. LiCell-072 is a Product.,Product,0.0000,,,,,
battery.kb.logic.00754,ADAPTIVERAG,logic,battery,Is LiCell-024 a Battery?,,s1,1,"[{""source"": ""SYM"", ""proved"": null, ""refuted"": null, ""sym_trace"": {""product"": ""LiCell-024"", ""asserted"": [], ""inferred"": [[""LiCell-024"", ""rdf:type"", ""Battery""]], ""rules_fired"": [""class_membership""]}, ""evidence"": [[""LiCell-024"", ""rdf:type"", ""Battery""]]}]",1,33,0.5,0.5,0.5,1,0,0,0,1,Yes. LiCell-024 is a Battery.,Battery,0.0000,,,,,
battery.kb.logic.00756,ADAPTIVERAG,logic,battery,Is LiCell-107 a Product?,,s1,1,"[{""source"": ""SYM"", ""proved"": null, ""refuted"": null, ""sym_trace"": {""product"": ""LiCell-107"", ""asserted"": [], ""inferred"": [[""LiCell-107"", ""rdf:type"", ""Product""]], ""rules_fired"": [""class_membership""]}, ""evidence"": [[""LiCell-107"", ""rdf:type"", ""Product""]]}]",1,33,0.5,0.5,0.5,1,0,0,0,1,Yes. LiCell-107 is a Product.,Product,0.0000,,,,,
battery.kb.logic.00757,ADAPTIVERAG,logic,battery,Is LiCell-039 a Product?,,s1,1,"[{""source"": ""SYM"", ""proved"": null, ""refuted"": null, ""sym_trace"": {""product"": ""LiCell-039"", ""asserted"": [], ""inferred"": [[""LiCell-039"", ""rdf:type"", ""Product""]], ""rules_fired"": [""class_membership""]}, ""evidence"": [[""LiCell-039"", ""rdf:type"", ""Product""]]}]",1,33,0.5,0.5,0.5,1,0,0,0,1,Yes. LiCell-039 is a Product.,Product,0.0000,,,,,
battery.kb.logic.00758,ADAPTIVERAG,logic,battery,Is LiCell-088 a Battery?,,s1,1,"[{""source"": ""SYM"", ""proved"": null, ""refuted"": null, ""sym_trace"": {""product"": ""LiCell-088"", ""asserted"": [], ""inferred"": [[""LiCell-088"", ""rdf:type"", ""Battery""]], ""rules_fired"": [""class_membership""]}, ""evidence"": [[""LiCell-088"", ""rdf:type"", ""Battery""]]}]",1,33,0.5,0.5,0.5,1,0,0,0,1,Yes. LiCell-088 is a Battery.,Battery,0.0000,,,,,
battery.kb.logic.00759,ADAPTIVERAG,logic,battery,Is LiCell-118 a Rechargeable Battery?,,s1,1,"[{""source"": ""SYM"", ""proved"": null, ""refuted"": null, ""sym_trace"": {""product"": ""LiCell-118"", ""asserted"": [], ""inferred"": [[""LiCell-118"", ""rdf:type"", ""Rechargeable Battery""]], ""rules_fired"": [""class_membership""]}, ""evidence"": [[""LiCell-118"", ""rdf:type"", ""Rechargeable Battery""]]}]",1,33,0.5,0.5,0.5,1,0,0,0,1,Yes. LiCell-118 is a Rechargeable Battery.,Rechargeable Battery,0.0000,,,,,
battery.kb.logic.00760,ADAPTIVERAG,logic,battery,Is LiCell-149 a Rechargeable Battery?,,s1,1,"[{""source"": ""SYM"", ""proved"": null, ""refuted"": null, ""sym_trace"": {""product"": ""LiCell-149"", ""asserted"": [], ""inferred"": [[""LiCell-149"", ""rdf:type"", ""Rechargeable Battery""]], ""rules_fired"": [""class_membership""]}, ""evidence"": [[""LiCell-149"", ""rdf:type"", ""Rechargeable Battery""]]}]",1,33,0.5,0.5,0.5,1,0,0,0,1,Yes. LiCell-149 is a Rechargeable Battery.,Rechargeable Battery,0.0000,,,,,
battery.kb.logic.00761,ADAPTIVERAG,logic,battery,Is LiCell-120 a Product?,,s1,1,"[{""source"": ""SYM"", ""proved"": null, ""refuted"": null, ""sym_trace"": {""product"": ""LiCell-120"", ""asserted"": [], ""inferred"": [[""LiCell-120"", ""rdf:type"", ""Product""]], ""rules_fired"": [""class_membership""]}, ""evidence"": [[""LiCell-120"", ""rdf:type"", ""Product""]]}]",1,36,0.5,0.5,0.5,1,0,0,0,1,Yes. LiCell-120 is a Product.,Product,0.0000,,,,,
battery.kb.logic.00762,ADAPTIVERAG,logic,battery,Is LiCell-114 a Thing?,,s1,1,"[{""source"": ""SYM"", ""proved"": null, ""refuted"": null, ""sym_trace"": {""product"": ""LiCell-114"", ""asserted"": [], ""inferred"": [[""LiCell-114"", ""rdf:type"", ""Thing""]], ""rules_fired"": [""class_membership""]}, ""evidence"": [[""LiCell-114"", ""rdf:type"", ""Thing""]]}]",1,34,0.5,0.5,0.5,1,0,0,0,1,Yes. LiCell-114 is a Thing.,Thing,0.0000,,,,,
battery.kb.logic.00763,ADAPTIVERAG,logic,battery,Is LiCell-109 a Battery?,,s1,1,"[{""source"": ""SYM"", ""proved"": null, ""refuted"": null, ""sym_trace"": {""product"": ""LiCell-109"", ""asserted"": [], ""inferred"": [[""LiCell-109"", ""rdf:type"", ""Battery""]], ""rules_fired"": [""class_membership""]}, ""evidence"": [[""LiCell-109"", ""rdf:type"", ""Battery""]]}]",1,34,0.5,0.5,0.5,1,0,0,0,1,Yes. LiCell-109 is a Battery.,Battery,0.0000,,,,,
battery.kb.logic.00764,ADAPTIVERAG,logic,battery,Is LiCell-033 a Rechargeable Battery?,,s1,1,"[{""source"": ""SYM"", ""proved"": null, ""refuted"": null, ""sym_trace"": {""product"": ""LiCell-033"", ""asserted"": [], ""inferred"": [[""LiCell-033"", ""rdf:type"", ""Rechargeable Battery""]], ""rules_fired"": [""class_membership""]}, ""evidence"": [[""LiCell-033"", ""rdf:type"", ""Rechargeable Battery""]]}]",1,34,0.5,0.5,0.5,1,0,0,0,1,Yes. LiCell-033 is a Rechargeable Battery.,Rechargeable Battery,0.0000,,,,,
battery.kb.logic.00765,ADAPTIVERAG,logic,battery,Is LiCell-108 a Rechargeable Battery?,,s1,1,"[{""source"": ""SYM"", ""proved"": null, ""refuted"": null, ""sym_trace"": {""product"": ""LiCell-108"", ""asserted"": [], ""inferred"": [[""LiCell-108"", ""rdf:type"", ""Rechargeable Battery""]], ""rules_fired"": [""class_membership""]}, ""evidence"": [[""LiCell-108"", ""rdf:type"", ""Rechargeable Battery""]]}]",1,33,0.5,0.5,0.5,1,0,0,0,1,Yes. LiCell-108 is a Rechargeable Battery.,Rechargeable Battery,0.0000,,,,,
battery.kb.logic.00766,ADAPTIVERAG,logic,battery,Is LiCell-136 a Thing?,,s1,1,"[{""source"": ""SYM"", ""proved"": null, ""refuted"": null, ""sym_trace"": {""product"": ""LiCell-136"", ""asserted"": [], ""inferred"": [[""LiCell-136"", ""rdf:type"", ""Thing""]], ""rules_fired"": [""class_membership""]}, ""evidence"": [[""LiCell-136"", ""rdf:type"", ""Thing""]]}]",1,33,0.5,0.5,0.5,1,0,0,0,1,Yes. LiCell-136 is a Thing.,Thing,0.0000,,,,,
battery.kb.logic.00767,ADAPTIVERAG,logic,battery,Is LiCell-143 a Battery?,,s1,1,"[{""source"": ""SYM"", ""proved"": null, ""refuted"": null, ""sym_trace"": {""product"": ""LiCell-143"", ""asserted"": [], ""inferred"": [[""LiCell-143"", ""rdf:type"", ""Battery""]], ""rules_fired"": [""class_membership""]}, ""evidence"": [[""LiCell-143"", ""rdf:type"", ""Battery""]]}]",1,33,0.5,0.5,0.5,1,0,0,0,1,Yes. LiCell-143 is a Battery.,Battery,0.0000,,,,,
battery.kb.logic.00768,ADAPTIVERAG,logic,battery,Is LiCell-005 a Rechargeable Battery?,,s1,1,"[{""source"": ""SYM"", ""proved"": null, ""refuted"": null, ""sym_trace"": {""product"": ""LiCell-005"", ""asserted"": [], ""inferred"": [[""LiCell-005"", ""rdf:type"", ""Rechargeable Battery""]], ""rules_fired"": [""class_membership""]}, ""evidence"": [[""LiCell-005"", ""rdf:type"", ""Rechargeable Battery""]]}]",1,33,0.5,0.5,0.5,1,0,0,0,1,Yes. LiCell-005 is a Rechargeable Battery.,Rechargeable Battery,0.0000,,,,,
battery.kb.logic.00769,ADAPTIVERAG,logic,battery,Is LiCell-103 a Product?,,s1,1,"[{""source"": ""SYM"", ""proved"": null, ""refuted"": null, ""sym_trace"": {""product"": ""LiCell-103"", ""asserted"": [], ""inferred"": [[""LiCell-103"", ""rdf:type"", ""Product""]], ""rules_fired"": [""class_membership""]}, ""evidence"": [[""LiCell-103"", ""rdf:type"", ""Product""]]}]",1,33,0.5,0.5,0.5,1,0,0,0,1,Yes. LiCell-103 is a Product.,Product,0.0000,,,,,
battery.kb.logic.00770,ADAPTIVERAG,logic,battery,Is deprecated a AnnotationProperty?,,s1,1,"[{""source"": ""SYM"", ""proved"": null, ""refuted"": null, ""sym_trace"": {""product"": ""deprecated"", ""asserted"": [], ""inferred"": [[""deprecated"", ""rdf:type"", ""AnnotationProperty""]], ""rules_fired"": [""class_membership""]}, ""evidence"": [[""deprecated"", ""rdf:type"", ""AnnotationProperty""]]}]",1,33,0.5,0.5,0.5,1,0,0,0,1,Yes. deprecated is an AnnotationProperty.,AnnotationProperty,0.0000,,,,,
battery.kb.logic.00771,ADAPTIVERAG,logic,battery,Is LiCell-056 a Product?,,s1,1,"[{""source"": ""SYM"", ""proved"": null, ""refuted"": null, ""sym_trace"": {""product"": ""LiCell-056"", ""asserted"": [], ""inferred"": [[""LiCell-056"", ""rdf:type"", ""Product""]], ""rules_fired"": [""class_membership""]}, ""evidence"": [[""LiCell-056"", ""rdf:type"", ""Product""]]}]",1,34,0.5,0.5,0.5,1,0,0,0,1,Yes. LiCell-056 is a Product.,Product,0.0000,,,,,
